timestamp,client_id,jobs_sent,avg_rtt,messages_per_vehicle
2025-06-08 17:09:59,Application_33,10,0.068,veh58:1; veh17:2; veh14:1; veh15:1; veh3:2; veh5:1; veh6:2
2025-06-08 17:09:59,Application_24,10,0.097,veh20:1; veh7:1; veh16:1; veh5:3; veh15:1; veh4:1; veh12:1; veh9:1
2025-06-08 17:09:59,Application_54,10,0.100,veh40:1; veh30:1; veh32:2; veh4:1; veh10:1; veh9:1; veh8:1; veh3:2
2025-06-08 17:09:59,Application_8,10,0.071,veh11:1; veh5:1; veh6:1; veh1:2; veh12:1; veh10:1; veh13:2; veh9:1
2025-06-08 17:09:59,Application_13,10,0.092,veh14:2; veh3:2; veh37:1; veh18:1; veh16:1; veh15:1; veh12:1; veh13:1
2025-06-08 17:09:59,Application_22,10,0.107,veh27:1; veh25:1; veh28:1; veh22:1; veh42:1; veh17:1; veh4:1; veh1:1; veh9:1; veh8:1
2025-06-08 17:09:59,Application_79,10,0.110,veh62:2; veh80:1; veh72:1; veh58:1; veh11:2; veh14:1; veh7:1; veh10:1
2025-06-08 17:09:59,Application_30,10,0.087,veh24:1; veh21:1; veh19:1; veh9:1; veh20:1; veh5:1; veh1:2; veh3:1; veh10:1
2025-06-08 17:09:59,Application_91,10,0.119,veh80:1; veh82:1; veh75:1; veh67:1; veh40:1; veh7:1; veh15:1; veh11:1; veh1:1; veh12:1
2025-06-08 17:09:59,Application_55,10,0.097,veh69:1; veh43:1; veh27:2; veh30:1; veh8:2; veh5:1; veh6:1; veh11:1
2025-06-08 17:09:59,Application_64,10,0.116,veh41:1; veh75:1; veh45:1; veh57:1; veh39:1; veh27:1; veh18:1; veh23:1; veh7:2
2025-06-08 17:09:59,Application_76,10,0.142,veh49:1; veh59:1; veh65:1; veh72:1; veh32:1; veh18:3; veh54:1; veh19:1
2025-06-08 17:09:59,Application_70,10,0.122,veh47:1; veh49:1; veh60:1; veh50:1; veh51:1; veh39:1; veh62:1; veh26:1; veh15:2
2025-06-08 17:09:59,Application_46,10,0.128,veh64:1; veh33:1; veh31:1; veh79:1; veh47:1; veh59:1; veh57:1; veh30:2; veh34:1
2025-06-08 17:09:59,Application_75,10,0.128,veh96:1; veh62:1; veh67:1; veh52:1; veh49:1; veh20:1; veh37:1; veh4:1; veh14:1; veh2:1
2025-06-08 17:09:59,Application_90,10,0.131,veh71:1; veh99:2; veh75:1; veh84:1; veh21:1; veh28:1; veh51:1; veh64:1; veh44:1
2025-06-08 17:09:59,Application_72,10,0.126,veh100:1; veh70:1; veh55:1; veh93:1; veh74:1; veh88:1; veh83:1; veh56:1; veh42:2
2025-06-08 17:09:59,Application_45,10,0.118,veh38:2; veh37:1; veh26:1; veh60:1; veh25:1; veh2:1; veh57:1; veh71:1; veh45:1
2025-06-08 17:09:59,Application_16,10,0.121,veh21:1; veh77:1; veh92:2; veh85:1; veh49:1; veh59:1; veh52:1; veh70:1; veh56:1
2025-06-08 17:09:59,Application_56,10,0.128,veh99:1; veh61:1; veh64:1; veh68:1; veh46:1; veh93:1; veh75:1; veh53:1; veh67:1; veh57:1
2025-06-08 17:09:59,Application_52,10,0.120,veh36:1; veh100:2; veh94:1; veh89:1; veh63:1; veh22:1; veh79:1; veh52:1; veh61:1
