timestamp,client_id,jobs_sent,avg_rtt,messages_per_vehicle
2025-06-08 16:22:09,Application_7,10,0.011,veh2:1; veh3:2; veh6:1; veh1:6
2025-06-08 16:22:09,Application_8,10,0.025,veh4:1; veh2:2; veh5:2; veh6:5
2025-06-08 16:22:09,Application_4,10,0.014,veh8:2; veh6:2; veh3:6
2025-06-08 16:22:09,Application_11,10,0.025,veh17:1; veh9:2; veh12:1; veh4:1; veh8:1; veh5:2; veh2:2
2025-06-08 16:22:09,Application_16,10,0.029,veh18:1; veh17:4; veh11:3; veh12:1; veh8:1
2025-06-08 16:22:09,Application_2,10,0.016,veh3:3; veh2:4; veh6:1; veh5:2
2025-06-08 16:22:09,Application_1,10,0.022,veh1:1; veh12:2; veh9:2; veh17:2; veh18:1; veh11:2
2025-06-08 16:22:09,Application_12,10,0.029,veh12:4; veh10:4; veh9:1; veh4:1
2025-06-08 16:22:09,Application_18,10,0.026,veh15:1; veh13:6; veh18:2; veh12:1
2025-06-08 16:22:09,Application_17,10,0.025,veh22:1; veh15:3; veh20:5; veh13:1
2025-06-08 16:22:09,Application_19,10,0.026,veh21:1; veh18:1; veh15:4; veh20:2; veh13:1; veh17:1
2025-06-08 16:22:09,Application_23,10,0.024,veh20:1; veh22:1; veh18:4; veh17:2; veh13:1; veh9:1
2025-06-08 16:22:09,Application_15,10,0.024,veh23:2; veh20:2; veh22:6
2025-06-08 16:22:09,Application_21,10,0.022,veh24:2; veh23:6; veh21:1; veh18:1
2025-06-08 16:22:09,Application_13,10,0.032,veh11:1; veh4:3; veh9:1; veh10:1; veh8:2; veh22:2
2025-06-08 16:22:09,Application_6,10,0.022,veh9:1; veh21:7; veh15:2
2025-06-08 16:22:09,Application_22,10,0.019,veh25:1; veh24:7; veh23:2
2025-06-08 16:22:09,Application_14,10,0.025,veh19:2; veh14:1; veh1:6; veh21:1
2025-06-08 16:22:09,Application_25,10,0.030,veh14:1; veh25:6; veh7:2; veh24:1
2025-06-08 16:22:09,Application_10,10,0.025,veh10:1; veh19:3; veh16:4; veh14:2
2025-06-08 16:22:09,Application_20,10,0.025,veh7:1; veh3:1; veh14:5; veh1:1; veh19:1; veh16:1
2025-06-08 16:22:09,Application_26,10,0.030,veh16:3; veh7:4; veh19:3
2025-06-08 16:22:09,Application_24,10,0.028,veh1:1; veh16:2; veh25:3; veh7:2; veh19:1; veh14:1
2025-06-08 16:22:09,Application_27,10,0.034,veh8:1; veh1:1; veh3:3; veh2:1; veh5:1; veh6:2; veh7:1
2025-06-08 16:22:09,Application_30,10,0.028,veh3:2; veh8:3; veh5:3; veh2:2
2025-06-08 16:22:09,Application_5,10,0.028,veh5:2; veh8:4; veh2:1; veh10:1; veh4:1; veh6:1
2025-06-08 16:22:09,Application_3,10,0.024,veh6:1; veh20:1; veh1:2; veh5:1; veh9:2; veh11:1; veh4:1; veh2:1
2025-06-08 16:22:09,Application_29,10,0.031,veh2:2; veh5:5; veh6:1; veh3:2
2025-06-08 16:22:09,Application_35,10,0.027,veh4:1; veh10:7; veh17:1; veh1:1
2025-06-08 16:22:09,Application_47,10,0.018,veh18:1; veh9:5; veh21:1; veh8:1; veh4:1; veh23:1
2025-06-08 16:22:09,Application_41,10,0.023,veh15:1; veh11:4; veh10:1; veh17:3; veh20:1
2025-06-08 16:22:09,Application_40,10,0.027,veh12:2; veh17:4; veh16:1; veh11:2; veh8:1
2025-06-08 16:22:09,Application_37,10,0.019,veh9:1; veh13:7; veh12:1; veh19:1
2025-06-08 16:22:09,Application_46,10,0.021,veh13:1; veh4:6; veh11:1; veh12:2
2025-06-08 16:22:09,Application_39,10,0.017,veh21:2; veh20:4; veh15:2; veh22:1; veh12:1
2025-06-08 16:22:09,Application_32,10,0.023,veh7:1; veh23:1; veh24:2; veh25:1; veh13:1; veh22:2; veh20:1; veh10:1
2025-06-08 16:22:09,Application_43,10,0.029,veh11:1; veh15:3; veh20:1; veh9:1; veh19:1; veh16:1; veh7:1; veh21:1
2025-06-08 16:22:09,Application_28,10,0.019,veh25:4; veh7:4; veh23:1; veh17:1
2025-06-08 16:22:09,Application_9,10,0.031,veh13:1; veh11:3; veh12:1; veh4:2; veh10:3
2025-06-08 16:22:09,Application_44,10,0.021,veh19:5; veh7:3; veh25:1; veh18:1
2025-06-08 16:22:09,Application_54,10,0.025,veh5:1; veh14:6; veh16:2; veh25:1
2025-06-08 16:22:09,Application_48,10,0.023,veh24:3; veh25:2; veh20:2; veh21:1; veh19:1; veh16:1
2025-06-08 16:22:09,Application_38,10,0.028,veh10:1; veh25:1; veh23:2; veh21:2; veh24:3; veh15:1
2025-06-08 16:22:09,Application_42,10,0.019,veh22:2; veh18:7; veh4:1
2025-06-08 16:22:09,Application_36,10,0.019,veh23:2; veh21:1; veh22:3; veh15:3; veh14:1
2025-06-08 16:22:09,Application_50,10,0.021,veh25:1; veh3:6; veh1:2; veh7:1
2025-06-08 16:22:09,Application_53,10,0.024,veh9:1; veh1:5; veh14:2; veh19:1; veh24:1
2025-06-08 16:22:09,Application_34,10,0.023,veh20:1; veh22:2; veh21:2; veh23:3; veh24:1; veh1:1
2025-06-08 16:22:09,Application_55,10,0.021,veh16:1; veh6:5; veh8:1; veh5:3
2025-06-08 16:22:09,Application_56,10,0.020,veh14:1; veh2:8; veh5:1
2025-06-08 16:22:09,Application_52,10,0.020,veh17:1; veh5:4; veh6:1; veh1:1; veh3:3
2025-06-08 16:22:09,Application_57,10,0.017,veh21:1; veh8:6; veh5:1; veh10:1; veh17:1
