timestamp,client_id,jobs_sent,avg_rtt,messages_per_vehicle
2025-06-04 08:41:54,Application_3,10,0.031,veh218:1; veh81:1; veh168:1; veh313:1; veh202:1; veh100:1; veh3:1; veh381:1; veh388:1; veh18:1
2025-06-04 08:41:54,Application_6,10,0.031,veh321:1; veh78:1; veh109:1; veh298:1; veh394:1; veh104:1; veh12:1; veh136:1; veh209:1; veh20:1
2025-06-04 08:41:54,Application_9,10,0.048,veh289:1; veh80:1; veh210:1; veh410:1; veh127:1; veh86:1; veh4:1; veh434:1; veh370:1; veh23:1
2025-06-04 08:41:54,Application_2,10,0.030,veh214:1; veh76:1; veh170:1; veh308:1; veh413:1; veh436:1; veh9:1; veh144:1; veh152:1; veh25:1
2025-06-04 08:41:54,Application_1,10,0.062,veh457:1; veh79:1; veh141:1; veh440:1; veh172:1; veh92:1; veh6:1; veh411:1; veh317:1; veh22:1
2025-06-04 08:41:54,Application_14,10,0.093,veh242:1; veh183:1; veh184:1; veh7:1; veh206:1; veh158:1; veh11:1; veh98:1; veh106:1; veh24:1
2025-06-04 08:41:54,Application_4,10,0.077,veh274:1; veh84:1; veh400:1; veh359:1; veh199:1; veh138:1; veh8:1; veh337:1; veh399:1; veh26:1
2025-06-04 08:41:54,Application_5,10,0.068,veh191:1; veh161:1; veh134:1; veh456:1; veh169:1; veh192:1; veh14:1; veh148:1; veh145:1; veh27:1
2025-06-04 08:41:54,Application_39,10,0.083,veh1:1; veh97:1; veh265:1; veh9:1; veh136:1; veh209:1; veh16:1; veh173:1; veh198:1; veh29:1
2025-06-04 08:41:54,Application_8,10,0.096,veh245:1; veh85:1; veh300:1; veh243:1; veh97:1; veh139:1; veh17:1; veh88:1; veh111:1; veh28:1
2025-06-04 08:41:54,Application_19,10,0.099,veh384:1; veh172:1; veh112:1; veh416:1; veh119:1; veh133:1; veh13:1; veh118:1; veh182:1; veh21:1
2025-06-04 08:41:54,Application_10,10,0.094,veh412:1; veh82:1; veh279:1; veh2:1; veh108:1; veh120:1; veh18:1; veh122:1; veh117:1; veh32:1
2025-06-04 08:41:54,Application_7,10,0.093,veh257:1; veh83:1; veh154:1; veh1:1; veh163:1; veh93:1; veh22:1; veh89:1; veh188:1; veh31:1
2025-06-04 08:41:54,Application_13,10,0.108,veh114:1; veh413:1; veh100:1; veh5:1; veh123:1; veh241:1; veh10:1; veh125:1; veh162:1; veh35:1
2025-06-04 08:41:54,Application_41,10,0.094,veh3:1; veh381:1; veh117:1; veh17:1; veh434:1; veh399:1; veh15:1; veh103:1; veh166:1; veh30:1
2025-06-04 08:41:54,Application_17,10,0.099,veh308:1; veh394:1; veh436:1; veh15:1; veh148:1; veh317:1; veh19:1; veh175:1; veh143:1; veh39:1
2025-06-04 08:41:54,Application_46,10,0.101,veh23:1; veh146:1; veh464:1; veh45:1; veh159:1; veh207:1; veh27:1; veh390:1; veh130:1; veh40:1
2025-06-04 08:41:54,Application_18,10,0.124,veh14:1; veh136:1; veh388:1; veh10:1; veh417:1; veh152:1; veh26:1; veh320:1; veh205:1; veh43:1
2025-06-04 08:41:54,Application_12,10,0.111,veh8:1; veh202:1; veh104:1; veh3:1; veh144:1; veh370:1; veh40:1; veh142:1; veh207:1; veh45:1
2025-06-04 08:41:54,Application_30,10,0.097,veh292:1; veh108:1; veh192:1; veh14:1; veh179:1; veh143:1; veh33:1; veh255:1; veh124:1; veh46:1
2025-06-04 08:41:54,Application_77,10,0.105,veh53:1; veh311:1; veh196:1; veh62:1; veh444:1; veh333:1; veh64:1; veh168:1; veh440:1; veh172:1
2025-06-04 08:41:54,Application_42,10,0.129,veh6:1; veh148:1; veh198:1; veh43:1; veh175:1; veh423:1; veh44:1; veh375:1; veh114:1; veh127:1
2025-06-04 08:41:54,Application_96,10,0.078,veh73:1; veh87:1; veh289:1; veh84:1; veh300:1; veh416:1; veh172:1; veh100:1; veh3:1; veh411:1
2025-06-04 08:41:54,Application_97,10,0.084,veh77:1; veh177:1; veh214:1; veh79:1; veh170:1; veh298:1; veh161:1; veh300:1; veh456:1; veh108:1
2025-06-04 08:41:54,Application_78,10,0.092,veh50:1; veh155:1; veh268:1; veh67:1; veh156:1; veh257:1; veh85:1; veh104:1; veh9:1; veh434:1
