timestamp,client_id,jobs_sent,avg_rtt,messages_per_vehicle
2025-06-04 08:31:18,Application_4,10,0.021,veh121:1; veh138:1; veh268:1; veh8:1; veh64:1; veh337:1; veh91:1; veh106:1; veh238:1; veh24:1
2025-06-04 08:31:18,Application_2,10,0.026,veh311:1; veh93:1; veh380:1; veh11:1; veh62:1; veh148:1; veh156:1; veh399:1; veh215:1; veh27:1
2025-06-04 08:31:18,Application_12,10,0.036,veh368:1; veh158:1; veh391:1; veh15:1; veh61:1; veh173:1; veh448:1; veh182:1; veh321:1; veh21:1
2025-06-04 08:31:18,Application_6,10,0.032,veh201:1; veh139:1; veh94:1; veh16:1; veh67:1; veh88:1; veh153:1; veh198:1; veh457:1; veh29:1
2025-06-04 08:31:18,Application_5,10,0.049,veh347:1; veh265:1; veh196:1; veh13:1; veh70:1; veh417:1; veh128:1; veh117:1; veh214:1; veh28:1
2025-06-04 08:31:18,Application_1,10,0.050,veh444:1; veh152:1; veh454:1; veh20:1; veh66:1; veh122:1; veh286:1; veh188:1; veh191:1; veh31:1
2025-06-04 08:31:18,Application_7,10,0.032,veh331:1; veh133:1; veh151:1; veh10:1; veh63:1; veh103:1; veh177:1; veh344:1; veh257:1; veh32:1
2025-06-04 08:31:18,Application_13,10,0.050,veh180:1; veh388:1; veh310:1; veh18:1; veh65:1; veh125:1; veh267:1; veh162:1; veh245:1; veh30:1
2025-06-04 08:31:18,Application_9,10,0.041,veh189:1; veh120:1; veh230:1; veh17:1; veh68:1; veh118:1; veh101:1; veh111:1; veh218:1; veh33:1
2025-06-04 08:31:18,Application_41,10,0.048,veh154:1; veh124:1; veh416:1; veh45:1; veh96:1; veh113:1; veh187:1; veh423:1; veh242:1; veh35:1
2025-06-04 08:31:18,Application_25,10,0.046,veh90:1; veh145:1; veh384:1; veh36:1; veh119:1; veh331:1; veh400:1; veh207:1; veh195:1; veh39:1
2025-06-04 08:31:18,Application_27,10,0.052,veh193:1; veh182:1; veh238:1; veh25:1; veh81:1; veh200:1; veh279:1; veh166:1; veh289:1; veh43:1
2025-06-04 08:31:18,Application_37,10,0.048,veh109:1; veh371:1; veh298:1; veh43:1; veh161:1; veh190:1; veh192:1; veh204:1; veh243:1; veh34:1
2025-06-04 08:31:18,Application_15,10,0.044,veh101:1; veh111:1; veh215:1; veh24:1; veh72:1; veh194:1; veh375:1; veh318:1; veh274:1; veh40:1
2025-06-04 08:31:18,Application_10,10,0.057,veh186:1; veh241:1; veh264:1; veh19:1; veh79:1; veh89:1; veh165:1; veh371:1; veh313:1; veh36:1
2025-06-04 08:31:18,Application_20,10,0.040,veh160:1; veh110:1; veh274:1; veh39:1; veh167:1; veh420:1; veh300:1; veh143:1; veh412:1; veh37:1
2025-06-04 08:31:18,Application_31,10,0.045,veh436:1; veh334:1; veh6:1; veh56:1; veh169:1; veh181:1; veh141:1; veh110:1; veh384:1; veh41:1
2025-06-04 08:31:18,Application_17,10,0.060,veh448:1; veh106:1; veh321:1; veh21:1; veh82:1; veh129:1; veh135:1; veh124:1; veh298:1; veh45:1
2025-06-04 08:31:18,Application_14,10,0.042,veh424:1; veh209:1; veh457:1; veh29:1; veh85:1; veh150:1; veh154:1; veh406:1; veh114:1; veh50:1
2025-06-04 08:31:18,Application_22,10,0.051,veh177:1; veh399:1; veh348:1; veh23:1; veh71:1; veh255:1; veh87:1; veh252:1; veh308:1; veh51:1
2025-06-04 08:31:18,Application_50,10,0.045,veh126:1; veh130:1; veh410:1; veh50:1; veh394:1; veh175:1; veh178:1; veh327:1; veh456:1; veh42:1
2025-06-04 08:31:18,Application_24,10,0.053,veh128:1; veh162:1; veh245:1; veh31:1; veh84:1; veh174:1; veh139:1; veh176:1; veh3:1; veh53:1
2025-06-04 08:31:18,Application_33,10,0.052,veh141:1; veh295:1; veh456:1; veh47:1; veh97:1; veh461:1; veh184:1; veh451:1; veh6:1; veh55:1
2025-06-04 08:31:18,Application_8,10,0.056,veh187:1; veh344:1; veh257:1; veh35:1; veh83:1; veh95:1; veh210:1; veh464:1; veh12:1; veh38:1
2025-06-04 08:31:18,Application_29,10,0.047,veh184:1; veh327:1; veh440:1; veh49:1; veh199:1; veh389:1; veh436:1; veh205:1; veh410:1; veh47:1
2025-06-04 08:31:18,Application_32,10,0.045,veh168:1; veh207:1; veh313:1; veh38:1; veh172:1; veh347:1; veh265:1; veh99:1; veh440:1; veh49:1
2025-06-04 08:31:18,Application_26,10,0.058,veh156:1; veh143:1; veh242:1; veh28:1; veh73:1; veh142:1; veh115:1; veh116:1; veh416:1; veh44:1
2025-06-04 08:31:18,Application_30,10,0.054,veh375:1; veh318:1; veh218:1; veh32:1; veh78:1; veh159:1; veh170:1; veh380:1; veh4:1; veh46:1
